Table.Column,pct_Age5p_Korean_ACSMOE_12_16,number,pct_age5p_korean_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Korean_ACS_10_14 by pop_5yrs_Over_ACS_10_14,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Korean at home",Persons,ACS,,313,language
Table.Column,pct_Age5p_Chinese_ACS_12_16,number,pct_age5p_chinese_acs_12_16,Percentage calculated by dividing Age5p_Chinese_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Chinese at home. Examples include Cantonese,",Persons,ACS,,314,language
Table.Column,pct_Age5p_Chinese_ACSMOE_12_16,number,pct_age5p_chinese_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Chinese_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Chinese at home",Persons,ACS,,315,language
Table.Column,pct_Age5p_Vietnames_ACS_12_16,number,pct_age5p_vietnames_acs_12_16,Percentage calculated by dividing Age5p_Vietnamese_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Vietnamese at home",Persons,ACS,,316,language
Table.Column,pct_Age5p_Vietnames_ACSMOE_12_16,number,pct_age5p_vietnames_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Vietnamese_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Vietnamese at home",Persons,ACS,,317,language
Table.Column,pct_Age5p_Tagalog_ACS_12_16,number,pct_age5p_tagalog_acs_12_16,Percentage calculated by dividing Age5p_Tagalog_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Tagalog at home",Persons,ACS,,318,language
Table.Column,pct_Age5p_Tagalog_ACSMOE_12_16,number,pct_age5p_tagalog_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Tagalog_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Tagalog at home",Persons,ACS,,319,language
Table.Column,pct_Age5p_OthAsian_ACS_12_16,number,pct_age5p_othasian_acs_12_16,Percentage calculated by dividing Age5p_OthAsian_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak some other Asian language at home. Examples include Turkish or Dravidian languages such as Malayalam, Telugu, and Tamil.",Persons,ACS,,320,language
Table.Column,pct_Age5p_OthAsian_ACSMOE_12_16,number,pct_age5p_othasian_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_OthAsian_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak some other Asian language at home",Persons,ACS,,321,language
Table.Column,pct_Age5p_Arabic_ACS_12_16,number,pct_age5p_arabic_acs_12_16,Percentage calculated by dividing Age5p_Arabic_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Arabic at home",Persons,ACS,,232,language
Table.Column,pct_Age5p_Arabic_ACSMOE_12_16,number,pct_age5p_arabic_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_Arabic_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak Arabic at home",Persons,ACS,,233,language
Table.Column,pct_Age5p_OthUnSp_ACS_12_16,number,pct_age5p_othunsp_acs_12_16,Percentage calculated by dividing Age5p_OthUnSp_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"The percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak some other or unspecified language at home. Examples include Syriac, Finnish, other languages of the Americas, or no reported language.",Persons,ACS,,324,language
Table.Column,pct_Age5p_OthUnSp_ACSMOE_12_16,number,pct_age5p_othunsp_acsmoe_12_16,MOE - Percentage calculated by dividing Age5p_OthUnSp_ACS_12_16 by pop_5yrs_Over_ACS_12_16,"Margin of error of the percentage of the ACS population ages 5 years and over who speak English less than ""very well"" and speak some other or unspecified language at home",Persons,ACS,,325,language
Table.Column,pct_Pop_25yrs_Over_ACS_12_16,number,pct_pop_25yrs_over_acs_12_16,Percentage calculated by dividing Pop_25yrs_Over_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population who are ages 25 years and over at time of interview,Persons,ACS,,326,population
Table.Column,pct_Pop_25yrs_Over_ACSMOE_12_16,number,pct_pop_25yrs_over_acsmoe_12_16,MOE - Percentage calculated by dividing Pop_25yrs_Over_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population who are ages 25 years and over at time of interview,Persons,ACS,,327,population
Table.Column,pct_Not_HS_Grad_ACS_12_16,number,pct_not_hs_grad_acs_12_16,Percentage calculated by dividing Not HS Grad ACS 12 16 by Pop_25yrs_Over_ACS_12_16,The percentage of the ACS population aged 25 years and over that are not high school graduates and have not received a diploma or the equivalent,Persons,ACS,,328,education
Table.Column,pct_Not_HS_Grad_ACSMOE_12_16,number,pct_not_hs_grad_acsmoe_12_16,MOE - Percentage calculated by dividing Not HS Grad ACS 12 16 by Pop_25yrs_Over_ACS_12_16,Margin of error of the percentage of the ACS population aged 25 years and over that are not high school graduates,Persons,ACS,,329,education
Table.Column,pct_College_ACS_12_16,number,pct_college_acs_12_16,Percentage calculated by dividing Co 11 ege_ACS_12_16 by Pop_25yrs_Over_ACS_12_16,The percentage of the ACS population aged 25 years and over that have a college degree or higher,Persons,ACS,,330,education
Table.Column,pct_College_ACSMOE_12_16,number,pct_college_acsmoe_12_16,MOE - Percentage calculated by dividing College_ACS_12_16 by Pop_25yrs_Over_ACS_12_16,Margin of error of the percentage of the ACS population aged 25 years and over that have a college degree or higher,Persons,ACS,,331,education
Table.Column,pct_Pov_Univ_ACS_12_16,number,pct_pov_univ_acs_12_16,Percentage calculated by dividing Pov_Univ_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that are not institutionalized people, people in military group quarters, people in college dormitories, and unrelated individuals under 15 years old",Persons,ACS,,332,housing
Table.Column,pct_Pov_Univ_ACSMOE_12_16,number,pct_pov_univ_acsmoe_12_16,MOE - Percentage calculated by dividing Pov_Univ_ACS_12_16 by Tot_Population_ACS_12_16,"Margin of Error for the percentage of the ACS population that are not institutionalized people, people in military group quarters, people in college dormitories, and unrelated individuals under 15 years old",Persons,ACS,,333,housing
Table.Column,pct_Prs_Blw_Pov_Lev_ACS_12_16,number,pct_prs_blw_pov_lev_acs_12_16,Percentage calculated by dividing Prs Blw Pov Lev ACS 12 16 by Pov_Univ_ACS_12_16,"The percentage of the ACS eligible population that are classified as below the poverty level given their total family or household income within the last year, family size, and family composition",Persons,ACS,,334,income
Table.Column,pct_Prs_Blw_Pov_Lev_ACSMOE_12_16,number,pct_prs_blw_pov_lev_acsmoe_12_16,MOE - Percentage calculated by dividing Prs Blw Pov Lev ACS 12 16 by Pov_Univ_ACS_12_16,Margin of Error of the percentage of the ACS eligible population that are classified as below the poverty level,Persons,ACS,,335,income
Table.Column,pct_One_Health_Ins_ACS_12_16,number,pct_one_health_ins_acs_12_16,Percentage calculated by dividing One_Health_Ins_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that have one type of health insurance coverage, including public or private",Persons,ACS,,336,healthcare
Table.Column,pct_One_Health_Ins_ACSMOE_12_16,number,pct_one_health_ins_acsmoe_12_16,MOE - Percentage calculated by dividing One_Health_Ins_ACS_12_16 by Tot_Population_ACS_12_16,Margin of Error of the percentage of the ACS population that have one type of health insurance,Persons,ACS,,337,healthcare
Table.Column,pct_TwoPHealthIns_ACS_12_16,number,pct_twophealthins_acs_12_16,Percentage calculated by dividing Two_Plus_Health_Ins_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population that have two or more types of health insurance,Persons,ACS,,338,healthcare
Table.Column,pct_TwoPHealthIns_ACSMOE_12_16,number,pct_twophealthins_acsmoe_12_16,MOE - Percentage calculated by dividing Two_Plus_Health_Ins_ACS_12_16 by Tot_Population_ACS_12_16,Margin of Error of the percentage of the ACS population that have two or more types of health insurance,Persons,ACS,,339,healthcare
Table.Column,pct_No_Health_Ins_ACS_12_16,number,pct_no_health_ins_acs_12_16,Percentage calculated by dividing No_Health_Ins_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population that have no health insurance, public or private",Persons,ACS,,340,healthcare
Table.Column,pct_No_Health_Ins_ACSMOE_12_16,number,pct_no_health_ins_acsmoe_12_16,MOE - Percentage calculated by dividing No_Health_Ins_ACS_12_16 by Tot_Population_ACS_12_16,Margin of Error of the percentage of the ACS population that have no health insurance,Persons,ACS,,341,employment
Table.Column,pct_Civ_emp_16p_ACS_12_16,number,pct_civ_emp_16p_acs_12_16,Percentage calculated by dividing Civ_emp_16plus_ACS_12_16 by Civ_labor_16plus_ACS_12_16,The percentage of ACS civilians ages 16 years and over in the labor force that are employed,Persons,ACS,,342,employment
Table.Column,pct_Civ_emp_16p_ACSMOE_12_16,number,pct_civ_emp_16p_acsmoe_12_16,MOE - Percentage calculated by dividing Civ_emp_16plus_ACS_12_16 by Civ_labor_16plus_ACS_12_16,Margin of error of the percentage of civilians ages 16 years and over in the labor force that are employed,Persons,ACS,,343,employment
Table.Column,pct_Civ_unemp_16p_ACS_12_16,number,pct_civ_unemp_16p_acs_12_16,Percentage calculated by dividing Civ_unemp_16plus_ACS_12_16 by Civ_labor_16plus_ACS_12_16,The percentage of ACS civilians ages 16 years and over in the labor force that are unemployed,Persons,ACS,,344,employment
Table.Column,pct_Civ_unemp_16p_ACSMOE_12_16,number,pct_civ_unemp_16p_acsmoe_12_16,MOE - Percentage calculated by dividing Civ_unemp_16plus_ACS_12_16 by Civ_labor_16plus_ACS_12_16,Margin of error of the percentage of civilians ages 16 years and over in the labor force that are unemployed,Persons,ACS,,345,employment
Table.Column,pct_Civ_emp_16_24_ACS_12_16,number,pct_civ_emp_16_24_acs_12_16,Percentage calculated by dividing Civ emp 16 24 ACS 12 16 by Civ labor 16 24 ACS 12 16,The percentage of ACS civilians between the ages of 16 and 24 in the labor force that are employed,Persons,ACS,,346,employment
Table.Column,pct_Civ_emp_16_24_ACSMOE_12_16,number,pct_civ_emp_16_24_acsmoe_12_16,MOE - Percentage calculated by dividing Civ emp 16 24 ACS 12 16 by Civ labor 16 24 ACS 12 16,Margin of error of the percentage of civilians between the ages of 16 and 24 in the labor force that are employed,Persons,ACS,,347,employment
Table.Column,pct_Civ_unemp_16_24_ACS_12_16,number,pct_civ_unemp_16_24_acs_12_16,Percentage calculated by dividing Civ unemp 16 24 ACS 12 16 by Civ_labor_16_24_ACS_12_16,The percentage of ACS civilians between the ages of 16 and 24 in the labor force that are unemployed,Persons,ACS,,348,employment
Table.Column,pct_Civ_unemp_16_24_ACSMOE_12_16,number,pct_civ_unemp_16_24_acsmoe_12_16,MOE - Percentage calculated by dividing Civ unemp 16 24 ACS 12 16 by Civ labor 16 24 ACS 12 16,Margin of error of the percentage of civilians between the ages of 16 and 24 in the labor force that are unemployed,Persons,ACS,,349,employment
Table.Column,pct_Civ_emp_25_44_ACS_12_16,number,pct_civ_emp_25_44_acs_12_16,Percentage calculated by dividing Civ emp 25 44 ACS 12 16 by Civ_labor_25_44_ACS_12_16,The percentage of ACS civilians between the ages of 25 and 44 in the labor force that are employed,Persons,ACS,,350,employment
Table.Column,pct_Civ_emp_25_44_ACSMOE_12_16,number,pct_civ_emp_25_44_acsmoe_12_16,MOE - Percentage calculated by dividing Civ emp 25 44 ACS 12 16 by Civ_labor_25_44_ACS_12_16,Margin of error of the percentage of civilians between the ages of 25 and 44 in the labor force that are employed,Persons,ACS,,351,employment
Table.Column,pct_Civ_unemp_25_44_ACS_12_16,number,pct_civ_unemp_25_44_acs_12_16,Percentage calculated by dividing Civ unemp 25 44 ACS 12 16 by Civ_labor_25_44_ACS_12_16,The percentage of ACS civilians between the ages of 25 and 44 in the labor force that are unemployed,Persons,ACS,,352,employment
Table.Column,pct_Civ_unemp_25_44_ACSMOE_12_16,number,pct_civ_unemp_25_44_acsmoe_12_16,MOE - Percentage calculated by dividing Civ unemp 25 44 ACS 12 16 by Civ labor 25 44 ACS 12 16,Margin of error of the percentage of civilians between the ages of 25 and 44 in the labor force that are unemployed,Persons,ACS,,353,employment
Table.Column,pct_Civ_emp_45_64_ACS_12_16,number,pct_civ_emp_45_64_acs_12_16,Percentage calculated by dividing Civ emp 45 64 ACS 12 16 by Civ labor 45 64 ACS 12 16,The percentage of ACS civilians between the ages of 45 and 64 in the labor force that are employed,Persons,ACS,,354,employment
Table.Column,pct_Civ_emp_45_64_ACSMOE_12_16,number,pct_civ_emp_45_64_acsmoe_12_16,MOE - Percentage calculated by dividing Civ emp 45 64 ACS 12 16 by Civ labor 45 64 ACS 12 16,Margin of error of the percentage of civilians between the ages of 45 and 64 in the labor force that are employed,Persons,ACS,,355,employment
Table.Column,pct_Civ_unemp_45_64_ACS_12_16,number,pct_civ_unemp_45_64_acs_12_16,Percentage calculated by dividing Civ unemp 45 64 ACS 12 16 by Civ_labor_45_64_ACS_12_16,The percentage of ACS civilians between the ages of 45 and 64 in the labor force that are unemployed,Persons,ACS,,356,employment
Table.Column,pct_Civ_unemp_45_64_ACSMOE_12_16,number,pct_civ_unemp_45_64_acsmoe_12_16,MOE - Percentage calculated by dividing Civ unemp 45 64 ACS 12 16 by Civ labor 45 64 ACS 12 16,Margin of error of the percentage of civilians between the ages of 45 and 64 in the labor force that are unemployed,Persons,ACS,,357,employment
Table.Column,pct_Pop_Disabled_ACS_12_16,number,pct_pop_disabled_acs_12_16,Percentage calculated by dividing Pop_Disabled_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population who have one or more disabilities.,Persons,ACS,,358,health
Table.Column,pct_Pop_Disabled_ACSMOE_12_16,number,pct_pop_disabled_acsmoe_12_16,MOE- Percentage calculated by dividing Pop_Disabled_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population who have one or more disabilities.,Persons,ACS,,359,health
Table.Column,pct_Pop_1yr_Over_ACS_12_16,number,pct_pop_1yr_over_acs_12_16,Percentage calculated by dividing Pop 1yr Over ACS 12 16 by Tot_Population_ACS_12_16,The percentage of the ACS population who are ages 1 year and over at time of interview,Persons,ACS,,360,population
Table.Column,pct_Pop_1yr_Over_ACSMOE_12_16,number,pct_pop_1yr_over_acsmoe_12_16,MOE - Percentage calculated by dividing Pop 1yr Over ACS 12 16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the ACS population who are ages 1 year and over at time of interview,Persons,ACS,,361,population
Table.Column,pct_Diff_HU_1yr_Ago_ACS_12_16,number,pct_diff_hu_1yr_ago_acs_12_16,Percentage calculated by dividing Diff HU 1yr Ago ACS 12 16 by Pop_1yr_Over_ACS_12_16,The percentage of the ACS population aged 1 year and over that moved from another residence in the U.S. or Puerto Rico within the last year,Persons,ACS,,362,migration
Table.Column,pct_Diff_HU_1yr_Ago_ACSMOE_12_16,number,pct_diff_hu_1yr_ago_acsmoe_12_16,MOE - Percentage calculated by dividing Diff HU 1yr Ago ACS 12 16 by Pop 1yr Over ACS 12 16,Margin of Error of the percentage of the ACS population aged 1 year and over that moved from another residence in the U.S. or Puerto Rico within the last year,Persons,ACS,,363,migration
Table.Column,pct_Born_US_ACS_12_16,number,pct_born_us_acs_12_16,Percentage calculated by dividing Born_US_ACS_12_16 by Tot_Population_ACS_12_16,"The percentage of the ACS population who are citizens of the United States at birth in the ACS. This includes respondents who said that they were born in the United States, Puerto Rico, a US Island Area (such as Guam), or abroad of American (US citizen) parent or parents.",Persons,ACS,,364,citizenship
Table.Column,pct_Born_US_ACSMOE_12_16,number,pct_born_us_acsmoe_12_16,MOE - Percentage calculated by dividing Born_US_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the population who are US citizens at birth,Persons,ACS,,365,citizenship
Table.Column,pct_Born_foreign_ACS_12_16,number,pct_born_foreign_acs_12_16,Percentage calculated by dividing Born_foreign_ACS_12_16 by Tot_Population_ACS_12_16,The percentage of the ACS population who were not a citizen of the United States at birth. This includes respondents who indicated that they were a US citizen by naturalization or not a US citizen.,Persons,ACS,,366,citizenship
Table.Column,pct_Born_foreign_ACSMOE_12_16,number,pct_born_foreign_acsmoe_12_16,MOE - Percentage calculated by dividing Born_foreign_ACS_12_16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the population who are not US citizens at birth,Persons,ACS,,367,citizenship
Table.Column,pct_US_Cit_Nat_ACS_12_16,number,pct_us_cit_nat_acs_12_16,Percentage calculated by dividing US Cit Nat ACS 12 16 by Tot_Population_ACS_12_16,The percentage of the ACS population who are citizens of the United States through naturalization,Persons,ACS,,368,citizenship
Table.Column,pct_US_Cit_Nat_ACSMOE_12_16,number,pct_us_cit_nat_acsmoe_12_16,MOE - Percentage calculated by dividing US Cit Nat ACS 12 16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the population who are US citizens through naturalization,Persons,ACS,,369,citizenship
Table.Column,pct_NON_US_Cit_ACS_12_16,number,pct_non_us_cit_acs_12_16,Percentage calculated by dividing NON US Cit ACS 12 16 by Tot_Population_ACS_12_16,The percentage of the ACS population who are not citizens of the United States,Persons,ACS,,370,citizenship
Table.Column,pct_NON_US_Cit_ACSMOE_12_16,number,pct_non_us_cit_acsmoe_12_16,MOE - Percentage calculated by dividing NON US Cit ACS 12 16 by Tot_Population_ACS_12_16,Margin of error of the percentage of the population who are not US citizens,Persons,ACS,,371,citizenship
Table.Column,pct_ENG_VW_SPAN_ACS_12_16,number,pct_eng_vw_span_acs_12_16,Percentage calculated by dividing ENG_VW_SPAN_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"The percentage of all ACS occupied housing units where a Spanish or Spanish Creole language was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,372,language
Table.Column,pct_ENG_VW_SPAN_ACSMOE_12_16,number,pct_eng_vw_span_acsmoe_12_16,MOE - Percentage calculated by dividing ENG_VW_SPAN_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"Margin of error of the percentage of all ACS occupied housing units where a Spanish or Spanish Creole language was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,373,language
Table.Column,pct_ENG_VW_INDOEURO_ACS_12_16,number,pct_eng_vw_indoeuro_acs_12_16,Percentage calculated by dividing ENG_VW_INDO_EURO_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"The percentage of all ACS occupied housing units where an Indo-European language was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,374,language
Table.Column,pct_ENG_VW_INDOEURO_ACSMOE_12_16,number,pct_eng_vw_indoeuro_acsmoe_12_16,MOE - Percentage calculated by dividing ENG_VW_INDO_EURO_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"Margin of error of the percentage of all ACS occupied housing units where an Indo-European language was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,375,language
Table.Column,pct_ENG_VW_API_ACS_12_16,number,pct_eng_vw_api_acs_12_16,Percentage calculated by dividing ENG VW API ACS 12 16 by Tot_Occp_Units_ACS_12_16,"The percentage of all ACS occupied housing units where an Asian and Pacific Island language was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,376,language
Table.Column,pct_ENG_VW_API_ACSMOE_12_16,number,pct_eng_vw_api_acsmoe_12_16,MOE - Percentage calculated by dividing ENG VW API ACS 12 16 by Tot_Occp_Units_ACS_12_16,"Margin of error of the percentage of all ACS occupied housing units where an Asian and Pacific Island language was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,377,language
Table.Column,pct_ENG_VW_OTHER_ACS_12_16,number,pct_eng_vw_other_acs_12_16,Percentage calculated by dividing ENG_VW_OTHER_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"The percentage of all ACS occupied housing units where a language other than English, Spanish, Indo-Euro, or API was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,378,language
Table.Column,pct_ENG_VW_OTHER_ACSMOE_12_16,number,pct_eng_vw_other_acsmoe_12_16,MOE - Percentage calculated by dividing ENG_VW_OTHER_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"Margin of error of the percentage of all ACS occupied housing units where a language other than English, Spanish, Indo-Euro, or API was assigned as the household language and no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,379,language
Table.Column,pct_ENG_VW_ACS_12_16,number,pct_eng_vw_acs_12_16,Percentage calculated by dividing ENG_VW_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"The percentage of all ACS occupied housing units where no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,380,language
Table.Column,pct_ENG_VW_ACSMOE_12_16,number,pct_eng_vw_acsmoe_12_16,MOE - Percentage calculated by dividing ENG_VW_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"Margin of error of the percentage of all ACS occupied housing units where no one ages 14 years and over speaks English only or speaks English ""very well""",Households,ACS,,381,language
Table.Column,pct_Rel_Family_HHD_CEN_2010,number,pct_rel_family_hhd_cen_2010,Percentage calculated by dividing Rel_Family_HHDS_CEN_2010 by Tot_Occp_Units_CEN_2010,"The percentage of all 2010 Census occupied housing units where at least 2 members are related by birth, marriage, or adoption; same-sex couple households with no relatives of the householder present are not included",Households,2010 Census,,382,family
Table.Column,pct_Rel_Family_HHD_ACS_12_16,number,pct_rel_family_hhd_acs_12_16,Percentage calculated by dividing Rel_Family_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"The percentage of all ACS occupied housing units where at least 2 members are related by birth, marriage, or adoption; same-sex couple households with no relatives of the householder present are not included",Households,ACS,,383,family
Table.Column,pct_Rel_Family_HHD_ACSMOE_12_16,number,pct_rel_family_hhd_acsmoe_12_16,MOE - Percentage calculated by dividing Rel_Family_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,"Margin of error of the percentage of all ACS occupied housing units where at least 2 members are related by birth, marriage, or adoption",Households,ACS,,384,family
Table.Column,pct_MrdCple_HHD_CEN_2010,number,pct_mrdcple_hhd_cen_2010,Percentage calculated by dividing MrdCple_Fmly_HHD_CEN_2010 by Tot_Occp_Units_CEN_2010,The percentage of all 2010 Census occupied housing units where the householder and his or her spouse are listed as members of the same household; does not include same-sex married couples,Households,2010 Census,,385,family
Table.Column,pct_MrdCple_HHD_ACS_12_16,number,pct_mrdcple_hhd_acs_12_16,Percentage calculated by dividing MrdCple_Fmly_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units where the householder and his or her spouse are listed as members of the same household; does not include same-sex married couples,Households,ACS,,386,family
Table.Column,pct_MrdCple_HHD_ACSMOE_12_16,number,pct_mrdcple_hhd_acsmoe_12_16,MOE - Percentage calculated by dividing MrdCple_Fmly_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,Margin of error of the percentage of all ACS occupied housing units where the householder and his or her spouse are listed as members of the same household,Households,ACS,,387,family
Table.Column,pct_Not_MrdCple_HHD_CEN_2010,number,pct_not_mrdcple_hhd_cen_2010,Percentage calculated by dividing Not_MrdCple_HHD_CEN_2010 by Tot_Occp_Units_CEN_2010,The percentage of all 2010 Census occupied housing units where no spousal relationship is present,Households,2010 Census,,388,family
Table.Column,pct_Not_MrdCple_HHD_ACS_12_16,number,pct_not_mrdcple_hhd_acs_12_16,Percentage calculated by dividing Not_MrdCple_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units with no spousal relationship present,Households,ACS,,389,family
Table.Column,pct_Not_MrdCple_HHD_ACSMOE_12_16,number,pct_not_mrdcple_hhd_acsmoe_12_16,MOE - Percentage calculated by dividing Not_MrdCple_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,Margin of error of the percentage of all ACS occupied housing units with no spousal relationship present,Households,ACS,,390,family
Table.Column,pct_Female_No_HB_CEN_2010,number,pct_female_no_hb_cen_2010,Percentage calculated by dividing Female_No_HB_CEN_2010 by Tot_Occp_Units_CEN_2010,The percentage of all 2010 Census occupied housing units with a female householder and no husband of householder present,Households,2010 Census,,391,family
Table.Column,pct_Female_No_HB_ACS_12_16,number,pct_female_no_hb_acs_12_16,Percentage calculated by dividing Female No HB ACS 12 16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units with a female householder and no husband of householder present,Households,ACS,,392,family
Table.Column,pct_Female_No_HB_ACSMOE_12_16,number,pct_female_no_hb_acsmoe_12_16,MOE - Percentage calculated by dividing Female No HB ACS 12 16 by Tot_Occp_Units_ACS_12_16,Margin of error of the percentage of all ACS occupied housing units with a female householder and no husband of householder present,Households,ACS,,393,family
Table.Column,pct_NonFamily_HHD_CEN_2010,number,pct_nonfamily_hhd_cen_2010,Percentage calculated by dividing NonFamily_HHD_CEN_2010 by Tot_Occp_Units_CEN_2010,The percentage of all 2010 Census occupied housing units where a householder lives alone or with nonrelatives only; includes same-sex couples where no relatives of the householder are present,Households,2010 Census,,394,family
Table.Column,pct_NonFamily_HHD_ACS_12_16,number,pct_nonfamily_hhd_acs_12_16,Percentage calculated by dividing NonFamily_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units where a householder lives alone or with nonrelatives only; includes same-sex couples where no relatives of the householder are present,Households,ACS,,395,family
Table.Column,pct_NonFamily_HHD_ACSMOE_12_16,number,pct_nonfamily_hhd_acsmoe_12_16,MOE - Percentage calculated by dividing NonFamily_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,Margin of error of the percentage of all ACS occupied housing units where a householder lives alone or with nonrelatives only,Households,ACS,,396,family
Table.Column,pct_Sngl_Prns_HHD_CEN_2010,number,pct_sngl_prns_hhd_cen_2010,Percentage calculated by dividing Sngl_Prns_HHD_CEN_2010 by Tot_Occp_Units_CEN_2010,The percentage of all 2010 Census occupied housing units where a householder lives alone,Households,2010 Census,,397,family
Table.Column,pct_Sngl_Prns_HHD_ACS_12_16,number,pct_sngl_prns_hhd_acs_12_16,Percentage calculated by dividing Sngl_Prns_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units where a householder lives alone,Households,ACS,,398,family
Table.Column,pct_Sngl_Prns_HHD_ACSMOE_12_16,number,pct_sngl_prns_hhd_acsmoe_12_16,MOE - Percentage calculated by dividing Sngl_Prns_HHD_ACS_12_16 by Tot_Occp_Units_ACS_12_16,Margin of error of the percentage of all ACS occupied housing units where a householder lives alone,Households,ACS,,399,family
Table.Column,pct_HHD_PPL_Und_18_CEN_2010,number,pct_hhd_ppl_und_18_cen_2010,Percentage calculated by dividing HHD PPL Und 18 CEN 2010 by Tot_Occp_Units_CEN_2010,The percentage of all 2010 Census occupied housing units where one or more people are ages 18 years or under,Households,2010 Census,,400,family
Table.Column,pct_HHD_PPL_Und_18_ACS_12_16,number,pct_hhd_ppl_und_18_acs_12_16,Percentage calculated by dividing HHD PPL Und 18 ACS 12 16 by Tot_Occp_Units_ACS_12_16,The percentage of all ACS occupied housing units where one or more people are ages 18 years or under,Households,ACS,,401,family
Table.Column,pct_HHD_PPL_Und_18_ACSMOE_12_16,number,pct_hhd_ppl_und_18_acsmoe_12_16,MOE - Percentage calculated by dividing HHD PPL Und 18 ACS 12 16 by Tot_Occp_Units_ACS_12_16,Margin of error of the percentage of all ACS occupied housing units where one or more people are ages 18 years or under,Households,ACS,,402,family
